date,district,cases
2015-02-02,W/Rural,1.0
2015-02-02,W/Urban,3.0
2015-02-03,Kambia,0.0
2015-02-03,Kono,0.0
2015-02-03,Koinadugu,0.0
2015-02-03,Mayamba,0.0
2015-02-03,Kenema,0.0
2015-02-03,Kailahun,0.0
2015-02-03,Tonkolili,0.0
2015-02-03,Bo,0.0
2015-02-03,W/Urban,2.0
2015-02-03,Pujehun,0.0
2015-02-03,Bonthe,0.0
2015-02-03,Port Loko,0.0
2015-02-03,Bombali,1.0
2015-02-03,W/Rural,1.0
2015-02-04,Kailahun,0.0
2015-02-04,Kono,0.0
2015-02-04,Kenema,0.0
2015-02-04,Port Loko,6.0
2015-02-04,Tonkolili,0.0
2015-02-04,Bo,0.0
2015-02-04,Koinadugu,0.0
2015-02-04,Kambia,8.0
2015-02-04,Mayamba,1.0
2015-02-04,Bombali,0.0
2015-02-04,Bonthe,0.0
2015-02-04,Pujehun,0.0
2015-02-04,W/Rural,2.0
2015-02-04,W/Urban,4.0
2015-02-05,W/Urban,1.0
2015-02-05,Kailahun,0.0
2015-02-05,Bombali,1.0
2015-02-05,Kono,0.0
2015-02-05,Pujehun,0.0
2015-02-05,Kenema,0.0
2015-02-05,Tonkolili,0.0
2015-02-05,Port Loko,8.0
2015-02-05,Bo,0.0
2015-02-05,Mayamba,0.0
2015-02-05,W/Rural,1.0
2015-02-05,Bonthe,0.0
2015-02-05,Kambia,2.0
2015-02-05,Koinadugu,0.0
2015-02-06,Bombali,0.0
2015-02-06,Mayamba,0.0
2015-02-06,Koinadugu,0.0
2015-02-06,Kenema,0.0
2015-02-06,Kambia,0.0
2015-02-06,Bonthe,0.0
2015-02-06,Bo,0.0
2015-02-06,Tonkolili,0.0
2015-02-06,Kono,2.0
2015-02-06,Kailahun,0.0
2015-02-06,Pujehun,0.0
2015-02-06,W/Rural,2.0
2015-02-06,W/Urban,0.0
2015-02-06,Port Loko,2.0
2015-02-09,Pujehun,0.0
2015-02-09,Bombali,0.0
2015-02-09,W/Rural,2.0
2015-02-09,Bonthe,0.0
2015-02-09,W/Urban,5.0
2015-02-09,Kono,0.0
2015-02-09,Port Loko,7.0
2015-02-09,Bo,0.0
2015-02-09,Kambia,0.0
2015-02-09,Kailahun,0.0
2015-02-09,Kenema,0.0
2015-02-09,Tonkolili,0.0
2015-02-09,Koinadugu,0.0
2015-02-09,Mayamba,1.0
2015-02-10,Mayamba,0.0
2015-02-10,Tonkolili,0.0
2015-02-10,Bombali,0.0
2015-02-10,Kenema,0.0
2015-02-10,W/Rural,0.0
2015-02-10,Koinadugu,0.0
2015-02-10,Bonthe,0.0
2015-02-10,Bo,0.0
2015-02-10,Kono,0.0
2015-02-10,Kailahun,0.0
2015-02-10,Kambia,0.0
2015-02-10,W/Urban,6.0
2015-02-10,Port Loko,0.0
2015-02-10,Pujehun,0.0
2015-02-11,Pujehun,0.0
2015-02-11,Port Loko,3.0
2015-02-11,Mayamba,0.0
2015-02-11,Bonthe,0.0
2015-02-11,Koinadugu,0.0
2015-02-11,Kenema,0.0
2015-02-11,Tonkolili,2.0
2015-02-11,W/Rural,0.0
2015-02-11,Kono,0.0
2015-02-11,Kailahun,0.0
2015-02-11,Bombali,0.0
2015-02-11,Bo,0.0
2015-02-11,Kambia,1.0
2015-02-11,W/Urban,1.0
2015-02-12,Koinadugu,1.0
2015-02-12,Kailahun,0.0
2015-02-12,W/Urban,7.0
2015-02-12,Bombali,0.0
2015-02-12,Port Loko,0.0
2015-02-12,Pujehun,0.0
2015-02-12,Tonkolili,0.0
2015-02-12,Kenema,0.0
2015-02-12,Mayamba,0.0
2015-02-12,Kambia,1.0
2015-02-12,Bo,0.0
2015-02-12,W/Rural,3.0
2015-02-12,Bonthe,0.0
2015-02-12,Kono,0.0
2015-02-13,Kambia,0.0
2015-02-13,Port Loko,0.0
2015-02-13,Kailahun,0.0
2015-02-13,Kono,0.0
2015-02-13,Bombali,0.0
2015-02-13,Bonthe,0.0
2015-02-13,Kenema,0.0
2015-02-13,Pujehun,0.0
2015-02-13,W/Urban,12.0
2015-02-13,Bo,0.0
2015-02-13,Tonkolili,0.0
2015-02-13,W/Rural,0.0
2015-02-13,Mayamba,0.0
2015-02-13,Koinadugu,0.0
2015-02-14,Kenema,0.0
2015-02-14,Pujehun,0.0
2015-02-14,W/Urban,10.0
2015-02-14,Bo,0.0
2015-02-14,Bombali,0.0
2015-02-14,Kambia,0.0
2015-02-14,Kailahun,0.0
2015-02-14,Tonkolili,0.0
2015-02-14,Koinadugu,0.0
2015-02-14,Mayamba,0.0
2015-02-14,Port Loko,3.0
2015-02-14,W/Rural,0.0
2015-02-14,Bonthe,0.0
2015-02-14,Kono,0.0
2015-02-15,Pujehun,0.0
2015-02-15,Kambia,0.0
2015-02-15,Kono,0.0
2015-02-15,Bonthe,0.0
2015-02-15,Mayamba,0.0
2015-02-15,W/Urban,3.0
2015-02-15,Bo,0.0
2015-02-15,Kailahun,0.0
2015-02-15,Bombali,0.0
2015-02-15,Koinadugu,0.0
2015-02-15,W/Rural,2.0
2015-02-15,Tonkolili,0.0
2015-02-15,Kenema,0.0
2015-02-15,Port Loko,0.0
2015-02-16,Port Loko,5.0
2015-02-16,Pujehun,0.0
2015-02-16,Mayamba,0.0
2015-02-16,Kenema,0.0
2015-02-16,Kailahun,0.0
2015-02-16,Bonthe,0.0
2015-02-16,W/Urban,3.0
2015-02-16,Bo,0.0
2015-02-16,Tonkolili,0.0
2015-02-16,Koinadugu,0.0
2015-02-16,Kambia,4.0
2015-02-16,W/Rural,0.0
2015-02-16,Kono,0.0
2015-02-16,Bombali,0.0
2015-02-17,Bonthe,0.0
2015-02-17,Koinadugu,0.0
2015-02-17,Pujehun,0.0
2015-02-17,W/Rural,0.0
2015-02-17,Kono,0.0
2015-02-17,Mayamba,0.0
2015-02-17,Bombali,1.0
2015-02-17,Tonkolili,0.0
2015-02-17,Kailahun,0.0
2015-02-17,W/Urban,1.0
2015-02-17,Port Loko,2.0
2015-02-17,Kambia,0.0
2015-02-17,Kenema,0.0
2015-02-17,Bo,0.0
2015-02-18,W/Rural,1.0
2015-02-18,Bo,0.0
2015-02-18,Tonkolili,0.0
2015-02-18,Bombali,1.0
2015-02-18,Kenema,0.0
2015-02-18,Kailahun,0.0
2015-02-18,Kambia,2.0
2015-02-18,W/Urban,0.0
2015-02-18,Kono,0.0
2015-02-18,Koinadugu,0.0
2015-02-18,Port Loko,3.0
2015-02-18,Mayamba,0.0
2015-02-18,Bonthe,0.0
2015-02-18,Pujehun,0.0
2015-02-19,Kenema,0.0
2015-02-19,W/Urban,0.0
2015-02-19,Mayamba,0.0
2015-02-19,Kailahun,0.0
2015-02-19,Port Loko,0.0
2015-02-19,Koinadugu,0.0
2015-02-19,W/Rural,0.0
2015-02-19,Kambia,0.0
2015-02-19,Kono,0.0
2015-02-19,Bonthe,0.0
2015-02-19,Bo,0.0
2015-02-19,Bombali,2.0
2015-02-19,Pujehun,0.0
2015-02-19,Tonkolili,0.0
2015-02-20,Kono,1.0
2015-02-20,Tonkolili,0.0
2015-02-20,Koinadugu,0.0
2015-02-20,Mayamba,1.0
2015-02-20,Bonthe,0.0
2015-02-20,W/Rural,1.0
2015-02-20,W/Urban,2.0
2015-02-20,Kailahun,0.0
2015-02-20,Kambia,0.0
2015-02-20,Port Loko,0.0
2015-02-20,Bo,0.0
2015-02-20,Kenema,0.0
2015-02-20,Pujehun,0.0
2015-02-20,Bombali,0.0
2015-02-21,Bonthe,0.0
2015-02-21,Port Loko,3.0
2015-02-21,Koinadugu,0.0
2015-02-21,Kambia,2.0
2015-02-21,Bombali,5.0
2015-02-21,Kono,0.0
2015-02-21,W/Urban,5.0
2015-02-21,Kenema,1.0
2015-02-21,Kailahun,0.0
2015-02-21,W/Rural,0.0
2015-02-21,Mayamba,0.0
2015-02-21,Tonkolili,0.0
2015-02-21,Bo,0.0
2015-02-21,Pujehun,0.0
2015-02-22,Kenema,0.0
2015-02-22,W/Rural,0.0
2015-02-22,Tonkolili,0.0
2015-02-22,Kono,0.0
2015-02-22,Mayamba,0.0
2015-02-22,W/Urban,4.0
2015-02-22,Pujehun,0.0
2015-02-22,Koinadugu,0.0
2015-02-22,Bonthe,0.0
2015-02-22,Port Loko,4.0
2015-02-22,Kambia,4.0
2015-02-22,Kailahun,0.0
2015-02-22,Bombali,3.0
2015-02-22,Bo,0.0
2015-02-23,Mayamba,0.0
2015-02-23,Tonkolili,0.0
2015-02-23,Kambia,0.0
2015-02-23,Kailahun,0.0
2015-02-23,Kono,0.0
2015-02-23,Bombali,8.0
2015-02-23,Kenema,0.0
2015-02-23,Pujehun,0.0
2015-02-23,W/Urban,2.0
2015-02-23,W/Rural,1.0
2015-02-23,Bo,0.0
2015-02-23,Port Loko,3.0
2015-02-23,Koinadugu,0.0
2015-02-23,Bonthe,0.0
2015-02-24,Kenema,0.0
2015-02-24,Pujehun,0.0
2015-02-24,W/Urban,4.0
2015-02-24,Bo,0.0
2015-02-24,Kailahun,0.0
2015-02-24,Port Loko,1.0
2015-02-24,W/Rural,0.0
2015-02-24,Kono,1.0
2015-02-24,Koinadugu,0.0
2015-02-24,Kambia,1.0
2015-02-24,Bonthe,0.0
2015-02-24,Bombali,4.0
2015-02-24,Mayamba,0.0
2015-02-24,Tonkolili,1.0
2015-02-25,Kailahun,0.0
2015-02-25,Kambia,0.0
2015-02-25,Bombali,1.0
2015-02-25,W/Urban,4.0
2015-02-25,Pujehun,0.0
2015-02-25,Bonthe,0.0
2015-02-25,Koinadugu,1.0
2015-02-25,Port Loko,1.0
2015-02-25,W/Rural,0.0
2015-02-25,Mayamba,0.0
2015-02-25,Kenema,0.0
2015-02-25,Tonkolili,0.0
2015-02-25,Kono,0.0
2015-02-25,Bo,0.0
2015-02-26,Koinadugu,0.0
2015-02-26,Kambia,1.0
2015-02-26,Bombali,7.0
2015-02-26,Kenema,0.0
2015-02-26,Tonkolili,0.0
2015-02-26,Bonthe,0.0
2015-02-26,W/Urban,3.0
2015-02-26,Kailahun,0.0
2015-02-26,Bo,0.0
2015-02-26,W/Rural,1.0
2015-02-26,Kono,0.0
2015-02-26,Port Loko,0.0
2015-02-26,Pujehun,0.0
2015-02-26,Mayamba,0.0
2015-02-27,Port Loko,1.0
2015-02-27,Kailahun,0.0
2015-02-27,Bo,0.0
2015-02-27,Kono,0.0
2015-02-27,Mayamba,0.0
2015-02-27,Tonkolili,0.0
2015-02-27,Pujehun,0.0
2015-02-27,Bonthe,0.0
2015-02-27,W/Rural,1.0
2015-02-27,Koinadugu,0.0
2015-02-27,Kambia,0.0
2015-02-27,W/Urban,4.0
2015-02-27,Kenema,0.0
2015-02-27,Bombali,5.0
2015-02-28,Bo,0.0
2015-02-28,W/Urban,6.0
2015-02-28,Kenema,0.0
2015-02-28,Tonkolili,0.0
2015-02-28,Koinadugu,0.0
2015-02-28,Kailahun,0.0
2015-02-28,Bonthe,0.0
2015-02-28,Kono,0.0
2015-02-28,Mayamba,0.0
2015-02-28,Pujehun,0.0
2015-02-28,Kambia,0.0
2015-02-28,W/Rural,4.0
2015-02-28,Port Loko,3.0
2015-02-28,Bombali,5.0
2015-03-01,Pujehun,0.0
2015-03-01,Kono,0.0
2015-03-01,Mayamba,0.0
2015-03-01,W/Rural,0.0
2015-03-01,Bombali,0.0
2015-03-01,W/Urban,0.0
2015-03-01,Port Loko,2.0
2015-03-01,Kambia,2.0
2015-03-01,Bo,0.0
2015-03-01,Kenema,0.0
2015-03-01,Koinadugu,0.0
2015-03-01,Kailahun,0.0
2015-03-01,Tonkolili,0.0
2015-03-01,Bonthe,0.0
2015-03-02,Tonkolili,0.0
2015-03-02,Kenema,0.0
2015-03-02,Koinadugu,0.0
2015-03-02,Pujehun,0.0
2015-03-02,Bonthe,0.0
2015-03-02,W/Urban,5.0
2015-03-02,Port Loko,8.0
2015-03-02,Bo,0.0
2015-03-02,Kono,0.0
2015-03-02,Mayamba,0.0
2015-03-02,Bombali,0.0
2015-03-02,Kambia,2.0
2015-03-02,Kailahun,0.0
2015-03-02,W/Rural,2.0
2015-03-03,Bonthe,0.0
2015-03-03,W/Rural,0.0
2015-03-03,Tonkolili,0.0
2015-03-03,Mayamba,0.0
2015-03-03,Kono,0.0
2015-03-03,Pujehun,0.0
2015-03-03,Port Loko,4.0
2015-03-03,Kenema,0.0
2015-03-03,Kambia,0.0
2015-03-03,Koinadugu,0.0
2015-03-03,W/Urban,0.0
2015-03-03,Bo,0.0
2015-03-03,Bombali,0.0
2015-03-03,Kailahun,0.0
2015-03-04,W/Urban,3.0
2015-03-04,Bo,0.0
2015-03-04,Pujehun,0.0
2015-03-04,Mayamba,0.0
2015-03-04,Tonkolili,0.0
2015-03-04,Port Loko,3.0
2015-03-04,Kenema,0.0
2015-03-04,W/Rural,2.0
2015-03-04,Kailahun,0.0
2015-03-04,Bonthe,0.0
2015-03-04,Bombali,0.0
2015-03-04,Kono,0.0
2015-03-04,Kambia,1.0
2015-03-04,Koinadugu,0.0
2015-03-05,Kambia,1.0
2015-03-05,W/Rural,1.0
2015-03-05,Koinadugu,0.0
2015-03-05,Tonkolili,0.0
2015-03-05,Bombali,0.0
2015-03-05,Bo,0.0
2015-03-05,Pujehun,0.0
2015-03-05,Kono,0.0
2015-03-05,Kailahun,0.0
2015-03-05,W/Urban,2.0
2015-03-05,Kenema,0.0
2015-03-05,Port Loko,2.0
2015-03-05,Bonthe,0.0
2015-03-05,Mayamba,0.0
2015-03-06,Bo,0.0
2015-03-06,Bombali,2.0
2015-03-06,Kailahun,0.0
2015-03-06,Kambia,2.0
2015-03-06,Pujehun,0.0
2015-03-06,Mayamba,0.0
2015-03-06,W/Urban,2.0
2015-03-06,Koinadugu,0.0
2015-03-06,Bonthe,0.0
2015-03-06,Kono,0.0
2015-03-06,Tonkolili,0.0
2015-03-06,W/Rural,1.0
2015-03-06,Port Loko,2.0
2015-03-06,Kenema,0.0
2015-03-07,Tonkolili,0.0
2015-03-07,Bonthe,0.0
2015-03-07,Kailahun,0.0
2015-03-07,Kenema,0.0
2015-03-07,Koinadugu,0.0
2015-03-07,Bombali,0.0
2015-03-07,Pujehun,0.0
2015-03-07,W/Urban,4.0
2015-03-07,Kono,0.0
2015-03-07,W/Rural,2.0
2015-03-07,Bo,0.0
2015-03-07,Mayamba,0.0
2015-03-07,Port Loko,0.0
2015-03-07,Kambia,0.0
2015-03-08,Bombali,3.0
2015-03-08,Port Loko,0.0
2015-03-08,Kenema,0.0
2015-03-08,W/Urban,9.0
2015-03-08,Kono,0.0
2015-03-08,Bo,0.0
2015-03-08,Kambia,0.0
2015-03-08,Tonkolili,0.0
2015-03-08,Pujehun,0.0
2015-03-08,Kailahun,0.0
2015-03-08,Bonthe,0.0
2015-03-08,Mayamba,0.0
2015-03-08,Koinadugu,0.0
2015-03-08,W/Rural,0.0
2015-03-09,Kambia,3.0
2015-03-09,Koinadugu,0.0
2015-03-09,Pujehun,0.0
2015-03-09,Port Loko,1.0
2015-03-09,W/Urban,7.0
2015-03-09,Bombali,1.0
2015-03-09,W/Rural,0.0
2015-03-09,Kono,0.0
2015-03-09,Mayamba,0.0
2015-03-09,Bo,0.0
2015-03-09,Kenema,0.0
2015-03-09,Kailahun,0.0
2015-03-09,Tonkolili,0.0
2015-03-09,Bonthe,0.0
2015-03-10,W/Rural,1.0
2015-03-10,Pujehun,0.0
2015-03-10,Bo,0.0
2015-03-10,Mayamba,0.0
2015-03-10,Port Loko,1.0
2015-03-10,Koinadugu,0.0
2015-03-10,Kailahun,0.0
2015-03-10,Bombali,3.0
2015-03-10,Kono,0.0
2015-03-10,Kambia,2.0
2015-03-10,Kenema,0.0
2015-03-10,Tonkolili,0.0
2015-03-10,Bonthe,0.0
2015-03-10,W/Urban,9.0
2015-03-11,W/Urban,12.0
2015-03-11,W/Rural,0.0
2015-03-11,Kailahun,0.0
2015-03-11,Bombali,1.0
2015-03-11,Mayamba,0.0
2015-03-11,Kono,0.0
2015-03-11,Kambia,0.0
2015-03-11,Bonthe,0.0
2015-03-11,Koinadugu,0.0
2015-03-11,Pujehun,0.0
2015-03-11,Kenema,0.0
2015-03-11,Port Loko,2.0
2015-03-11,Tonkolili,0.0
2015-03-11,Bo,0.0
2015-03-12,W/Urban,4.0
2015-03-12,Kenema,0.0
2015-03-12,Pujehun,0.0
2015-03-12,Bo,0.0
2015-03-12,Koinadugu,1.0
2015-03-12,W/Rural,0.0
2015-03-12,Kono,0.0
2015-03-12,Mayamba,0.0
2015-03-12,Tonkolili,0.0
2015-03-12,Kambia,0.0
2015-03-12,Bombali,0.0
2015-03-12,Kailahun,0.0
2015-03-12,Bonthe,0.0
2015-03-12,Port Loko,1.0
2015-03-13,W/Urban,2.0
2015-03-13,Koinadugu,0.0
2015-03-13,Port Loko,0.0
2015-03-13,Bo,0.0
2015-03-13,Kailahun,0.0
2015-03-13,Pujehun,0.0
2015-03-13,Mayamba,0.0
2015-03-13,W/Rural,0.0
2015-03-13,Kono,0.0
2015-03-13,Kenema,0.0
2015-03-13,Bonthe,0.0
2015-03-13,Kambia,1.0
2015-03-13,Tonkolili,0.0
2015-03-13,Bombali,0.0
2015-03-14,Kailahun,0.0
2015-03-14,Koinadugu,0.0
2015-03-14,Tonkolili,0.0
2015-03-14,Bo,0.0
2015-03-14,Pujehun,0.0
2015-03-14,Kono,0.0
2015-03-14,Kenema,0.0
2015-03-14,Mayamba,0.0
2015-03-14,Bombali,0.0
2015-03-14,Bonthe,0.0
2015-03-14,W/Rural,0.0
2015-03-14,Port Loko,2.0
2015-03-14,W/Urban,2.0
2015-03-14,Kambia,0.0
2015-03-15,Mayamba,0.0
2015-03-15,Kailahun,0.0
2015-03-15,Bonthe,0.0
2015-03-15,Port Loko,2.0
2015-03-15,Bo,0.0
2015-03-15,Pujehun,0.0
2015-03-15,W/Rural,2.0
2015-03-15,W/Urban,0.0
2015-03-15,Tonkolili,0.0
2015-03-15,Koinadugu,1.0
2015-03-15,Kenema,0.0
2015-03-15,Kambia,2.0
2015-03-15,Bombali,1.0
2015-03-15,Kono,0.0
2015-03-16,Port Loko,3.0
2015-03-16,W/Urban,0.0
2015-03-16,Kenema,0.0
2015-03-16,Bonthe,0.0
2015-03-16,Pujehun,0.0
2015-03-16,Bombali,0.0
2015-03-16,W/Rural,0.0
2015-03-16,Bo,0.0
2015-03-16,Mayamba,0.0
2015-03-16,Kailahun,0.0
2015-03-16,Kono,0.0
2015-03-16,Tonkolili,0.0
2015-03-16,Kambia,0.0
2015-03-16,Koinadugu,0.0
2015-03-17,Port Loko,1.0
2015-03-17,Bo,0.0
2015-03-17,W/Urban,3.0
2015-03-17,W/Rural,1.0
2015-03-17,Pujehun,0.0
2015-03-17,Kenema,0.0
2015-03-17,Koinadugu,0.0
2015-03-17,Bonthe,0.0
2015-03-17,Kambia,8.0
2015-03-17,Kono,0.0
2015-03-17,Bombali,0.0
2015-03-17,Tonkolili,0.0
2015-03-17,Mayamba,0.0
2015-03-17,Kailahun,0.0
2015-03-18,Kono,0.0
2015-03-18,Port Loko,0.0
2015-03-18,Kailahun,0.0
2015-03-18,Pujehun,0.0
2015-03-18,W/Urban,1.0
2015-03-18,W/Rural,0.0
2015-03-18,Bo,0.0
2015-03-18,Kenema,0.0
2015-03-18,Mayamba,0.0
2015-03-18,Bonthe,0.0
2015-03-18,Kambia,0.0
2015-03-18,Bombali,0.0
2015-03-18,Koinadugu,0.0
2015-03-18,Tonkolili,0.0
2015-03-19,Tonkolili,0.0
2015-03-19,Mayamba,0.0
2015-03-19,Kailahun,0.0
2015-03-19,Bo,0.0
2015-03-19,Kambia,0.0
2015-03-19,W/Urban,5.0
2015-03-19,Koinadugu,0.0
2015-03-19,Bombali,1.0
2015-03-19,Bonthe,0.0
2015-03-19,Port Loko,0.0
2015-03-19,Kenema,0.0
2015-03-19,Pujehun,0.0
2015-03-19,Kono,0.0
2015-03-19,W/Rural,0.0
2015-03-20,Bonthe,0.0
2015-03-20,Pujehun,0.0
2015-03-20,Tonkolili,0.0
2015-03-20,Kenema,0.0
2015-03-20,Koinadugu,0.0
2015-03-20,W/Urban,0.0
2015-03-20,Bo,0.0
2015-03-20,Mayamba,0.0
2015-03-20,Kailahun,0.0
2015-03-20,Kono,0.0
2015-03-20,Port Loko,0.0
2015-03-20,Kambia,0.0
2015-03-20,Bombali,0.0
2015-03-20,W/Rural,0.0
2015-03-21,Kono,0.0
2015-03-21,Kenema,0.0
2015-03-21,Pujehun,0.0
2015-03-21,Port Loko,3.0
2015-03-21,Bombali,0.0
2015-03-21,W/Rural,3.0
2015-03-21,Bonthe,0.0
2015-03-21,Koinadugu,0.0
2015-03-21,Kailahun,0.0
2015-03-21,Kambia,0.0
2015-03-21,W/Urban,1.0
2015-03-21,Tonkolili,0.0
2015-03-21,Mayamba,0.0
2015-03-21,Bo,0.0
2015-03-22,Koinadugu,0.0
2015-03-22,Kailahun,0.0
2015-03-22,W/Rural,0.0
2015-03-22,Kono,0.0
2015-03-22,W/Urban,2.0
2015-03-22,Kenema,0.0
2015-03-22,Mayamba,0.0
2015-03-22,Pujehun,0.0
2015-03-22,Bo,0.0
2015-03-22,Bombali,0.0
2015-03-22,Kambia,0.0
2015-03-22,Tonkolili,0.0
2015-03-22,Bonthe,0.0
2015-03-22,Port Loko,1.0
2015-03-23,Koinadugu,0.0
2015-03-23,Port Loko,1.0
2015-03-23,Mayamba,0.0
2015-03-23,Kailahun,0.0
2015-03-23,Kenema,0.0
2015-03-23,Kono,0.0
2015-03-23,Bo,0.0
2015-03-23,Pujehun,0.0
2015-03-23,Kambia,0.0
2015-03-23,W/Urban,1.0
2015-03-23,Tonkolili,0.0
2015-03-23,W/Rural,0.0
2015-03-23,Bonthe,0.0
2015-03-23,Bombali,0.0
2015-03-24,Bombali,0.0
2015-03-24,Kono,0.0
2015-03-24,Kailahun,0.0
2015-03-24,W/Rural,2.0
2015-03-24,Bo,0.0
2015-03-24,Port Loko,4.0
2015-03-24,Kenema,0.0
2015-03-24,Kambia,0.0
2015-03-24,Pujehun,0.0
2015-03-24,Bonthe,0.0
2015-03-24,Mayamba,0.0
2015-03-24,Tonkolili,0.0
2015-03-24,Koinadugu,0.0
2015-03-24,W/Urban,2.0
2015-03-25,Port Loko,0.0
2015-03-25,Bombali,0.0
2015-03-25,Bonthe,0.0
2015-03-25,Tonkolili,0.0
2015-03-25,W/Rural,0.0
2015-03-25,Kambia,1.0
2015-03-25,Koinadugu,0.0
2015-03-25,Kono,0.0
2015-03-25,Kailahun,0.0
2015-03-25,Mayamba,0.0
2015-03-25,Bo,0.0
2015-03-25,Pujehun,0.0
2015-03-25,Kenema,0.0
2015-03-25,W/Urban,0.0
2015-03-26,Koinadugu,0.0
2015-03-26,Bo,0.0
2015-03-26,Bonthe,0.0
2015-03-26,Kenema,0.0
2015-03-26,W/Rural,1.0
2015-03-26,Bombali,0.0
2015-03-26,Kono,0.0
2015-03-26,Kailahun,0.0
2015-03-26,Mayamba,0.0
2015-03-26,Kambia,2.0
2015-03-26,Tonkolili,0.0
2015-03-26,W/Urban,0.0
2015-03-26,Port Loko,0.0
2015-03-26,Pujehun,0.0
2015-03-27,Bo,0.0
2015-03-27,Kono,0.0
2015-03-27,Kambia,1.0
2015-03-27,Tonkolili,0.0
2015-03-27,Bonthe,0.0
2015-03-27,Port Loko,0.0
2015-03-27,Kenema,0.0
2015-03-27,W/Urban,2.0
2015-03-27,Mayamba,0.0
2015-03-27,Koinadugu,0.0
2015-03-27,Kailahun,0.0
2015-03-27,W/Rural,0.0
2015-03-27,Pujehun,0.0
2015-03-27,Bombali,0.0
2015-03-28,W/Urban,2.0
2015-03-28,Bonthe,0.0
2015-03-28,Kambia,1.0
2015-03-28,Koinadugu,0.0
2015-03-28,Kailahun,0.0
2015-03-28,Bombali,1.0
2015-03-28,Kono,0.0
2015-03-28,Pujehun,0.0
2015-03-28,Mayamba,0.0
2015-03-28,Port Loko,0.0
2015-03-28,Kenema,0.0
2015-03-28,Tonkolili,0.0
2015-03-28,W/Rural,0.0
2015-03-28,Bo,0.0
2015-03-29,Tonkolili,0.0
2015-03-29,Kambia,0.0
2015-03-29,Bonthe,0.0
2015-03-29,Kenema,0.0
2015-03-29,W/Urban,2.0
2015-03-29,Kono,0.0
2015-03-29,Bombali,0.0
2015-03-29,Kailahun,0.0
2015-03-29,Bo,0.0
2015-03-29,Port Loko,0.0
2015-03-29,W/Rural,0.0
2015-03-29,Pujehun,0.0
2015-03-29,Mayamba,0.0
2015-03-29,Koinadugu,0.0
2015-03-30,Kenema,0.0
2015-03-30,W/Urban,2.0
2015-03-30,Kambia,0.0
2015-03-30,Kono,0.0
2015-03-30,Koinadugu,0.0
2015-03-30,W/Rural,0.0
2015-03-30,Tonkolili,0.0
2015-03-30,Kailahun,0.0
2015-03-30,Bo,0.0
2015-03-30,Port Loko,2.0
2015-03-30,Bombali,0.0
2015-03-30,Bonthe,0.0
2015-03-30,Pujehun,0.0
2015-03-30,Mayamba,0.0
2015-03-31,Mayamba,0.0
2015-03-31,Kambia,0.0
2015-03-31,Kailahun,0.0
2015-03-31,Pujehun,0.0
2015-03-31,Port Loko,0.0
2015-03-31,W/Rural,1.0
2015-03-31,Tonkolili,0.0
2015-03-31,Kono,0.0
2015-03-31,W/Urban,1.0
2015-03-31,Bonthe,0.0
2015-03-31,Koinadugu,0.0
2015-03-31,Bo,0.0
2015-03-31,Bombali,0.0
2015-03-31,Kenema,0.0
2015-04-01,Kono,0.0
2015-04-01,Bombali,0.0
2015-04-01,Kambia,0.0
2015-04-01,Tonkolili,0.0
2015-04-01,Bonthe,0.0
2015-04-01,Port Loko,0.0
2015-04-01,W/Rural,0.0
2015-04-01,Koinadugu,0.0
2015-04-01,Mayamba,0.0
2015-04-01,W/Urban,0.0
2015-04-01,Bo,0.0
2015-04-01,Pujehun,0.0
2015-04-01,Kenema,0.0
2015-04-01,Kailahun,0.0
2015-04-02,W/Urban,1.0
2015-04-02,Bo,0.0
2015-04-02,Bonthe,0.0
2015-04-02,Mayamba,0.0
2015-04-02,Kono,0.0
2015-04-02,Koinadugu,0.0
2015-04-02,Bombali,0.0
2015-04-02,W/Rural,0.0
2015-04-02,Kenema,0.0
2015-04-02,Tonkolili,0.0
2015-04-02,Pujehun,0.0
2015-04-02,Kambia,0.0
2015-04-02,Port Loko,1.0
2015-04-02,Kailahun,0.0
2015-04-03,Bo,0.0
2015-04-03,Kono,0.0
2015-04-03,Tonkolili,0.0
2015-04-03,Kambia,0.0
2015-04-03,W/Urban,0.0
2015-04-03,Bombali,0.0
2015-04-03,Port Loko,0.0
2015-04-03,Kailahun,0.0
2015-04-03,Mayamba,0.0
2015-04-03,Kenema,0.0
2015-04-03,Bonthe,0.0
2015-04-03,Pujehun,0.0
2015-04-03,Koinadugu,0.0
2015-04-03,W/Rural,0.0
2015-04-04,Pujehun,0.0
2015-04-04,Kono,0.0
2015-04-04,Tonkolili,0.0
2015-04-04,Kambia,0.0
2015-04-04,W/Urban,1.0
2015-04-04,Bonthe,0.0
2015-04-04,Port Loko,0.0
2015-04-04,W/Rural,0.0
2015-04-04,Kailahun,1.0
2015-04-04,Bo,0.0
2015-04-04,Koinadugu,0.0
2015-04-04,Bombali,0.0
2015-04-04,Mayamba,0.0
2015-04-04,Kenema,0.0
2015-04-05,Bo,0.0
2015-04-05,Tonkolili,0.0
2015-04-05,Pujehun,0.0
2015-04-05,Bonthe,0.0
2015-04-05,W/Rural,0.0
2015-04-05,Bombali,0.0
2015-04-05,W/Urban,2.0
2015-04-05,Kenema,0.0
2015-04-05,Kailahun,0.0
2015-04-05,Port Loko,0.0
2015-04-05,Kambia,2.0
2015-04-05,Koinadugu,0.0
